"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"","PE_16_1_18_2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(16:1_18:2)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_16_1_20_4_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(16:1_20:4)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_17_0_18_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(17:0_18:1)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_17_0_18_2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(17:0_18:2)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_17_0_20_4_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(17:0_20:4)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_17_0_22_6_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(17:0_22:6)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_18_0_18_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(18:0_18:1)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_18_0_18_2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(18:0_18:2)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_18_0_20_3_A_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(18:0_20:3) (a)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_18_0_20_3_B_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(18:0_20:3) (b)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_18_0_20_4_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(18:0_20:4)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_18_0_22_4_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(18:0_22:4)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_18_0_22_5_N3_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(18:0_22:5) (n3)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_18_0_22_5_N6_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(18:0_22:5) (n6)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_18_0_22_6_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(18:0_22:6)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_18_1_18_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(18:1_18:1)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_18_1_18_2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(18:1_18:2)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_18_1_22_6_A_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(18:1_22:6) (a)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_18_1_22_6_B_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(18:1_22:6) (b)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_20_0_20_4_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(20:0_20:4)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_36_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(36:0)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_38_5_A_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(38:5) (a)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_38_5_B_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(38:5) (b)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_O_16_0_18_2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(O-16:0/18:2)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_O_16_0_20_3_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(O-16:0/20:3)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_O_16_0_20_4_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(O-16:0/20:4)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_O_16_0_22_4_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(O-16:0/22:4)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_O_16_0_22_6_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(O-16:0/22:6)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_O_18_0_20_4_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(O-18:0/20:4)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_O_18_0_22_5_A_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(O-18:0/22:5) (a)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_O_18_0_22_6_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(O-18:0/22:6)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_O_18_1_18_2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(O-18:1/18:2)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_O_18_1_22_6_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(O-18:1/22:6)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_O_34_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(O-34:1)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_O_36_5_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(O-36:5)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_O_38_5_A_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(O-38:5) (a)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_O_38_5_B_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(O-38:5) (b)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_15_0_20_4_A_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-15:0/20:4) (a)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_15_0_20_4_B_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-15:0/20:4) (b)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_15_0_22_6_A_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-15:0/22:6) (a)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_15_0_22_6_B_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-15:0/22:6) (b)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_16_0_18_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-16:0/18:1)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_16_0_18_2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-16:0/18:2)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_16_0_18_3_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-16:0/18:3)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_16_0_20_3_A_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-16:0/20:3) (a)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_16_0_20_3_B_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-16:0/20:3) (b)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_16_0_20_4_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-16:0/20:4)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_16_0_20_5_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-16:0/20:5)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_16_0_22_4_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-16:0/22:4)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_16_0_22_5_N3_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-16:0/22:5) (n3)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_16_0_22_5_N6_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-16:0/22:5) (n6)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_16_0_22_6_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-16:0/22:6)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_17_0_20_4_A_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-17:0/20:4) (a)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_17_0_20_4_B_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-17:0/20:4) (b)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_17_0_22_6_A_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-17:0/22:6) (a)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_17_0_22_6_B_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-17:0/22:6) (b)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_18_0_18_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-18:0/18:1)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_18_0_18_2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-18:0/18:2)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_18_0_18_3_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-18:0/18:3)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_18_0_20_3_A_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-18:0/20:3) (a)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_18_0_20_3_B_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-18:0/20:3) (b)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_18_0_20_4_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-18:0/20:4)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_18_0_20_5_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-18:0/20:5)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_18_0_22_4_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-18:0/22:4)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_18_0_22_5_N3_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-18:0/22:5) (n3)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_18_0_22_5_N6_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-18:0/22:5) (n6)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_18_0_22_6_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-18:0/22:6)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_18_1_18_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-18:1/18:1)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_18_1_18_2_A_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-18:1/18:2) (a)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_18_1_18_2_B_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-18:1/18:2) (b)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_18_1_18_3_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-18:1/18:3)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_18_1_20_3_A_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-18:1/20:3) (a)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","PE_P_18_1_20_3_B_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","PE(P-18:1/20:3) (b)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
